price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_elevation,km_from_cbd
587500,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4524207011686144,0.2872067888879994,0.4972075471698113,0.22200913242009135,0.8099173553719008,0.4772158237356034
745000,0.16666666666666666,0.4444444444444444,0.0,0.5993322203672788,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
730000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.09682804674457429,0.32415339044111763,0.7336603773584905,0.11296803652968036,0.33884297520661155,0.0584877315973961
457000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2579298831385643,0.288127451765271,0.30392452830188676,0.2710502283105023,0.06611570247933884,0.5996995493239861
820000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.49165275459098495,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
1225000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7796327212020033,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
740000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.44323873121869783,0.1011528300376271,0.42950943396226415,0.4452054794520548,0.2231404958677686,0.4382573860791187
708000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48747913188647746,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
675000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.46243739565943237,0.40821391401809304,0.12437735849056604,0.2590867579908676,0.09090909090909091,0.23975963945918882
400000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.42070116861435725,0.288127451765271,0.30392452830188676,0.2710502283105023,0.06611570247933884,0.5996995493239861
655000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5834724540901502,0.2872067888879994,0.4972075471698113,0.22200913242009135,0.8099173553719008,0.4772158237356034
545000,0.16666666666666666,0.3333333333333333,0.0,0.8530884808013356,0.16892162356896967,0.32550943396226417,0.18529680365296808,0.12396694214876033,0.49474211316975464
650000,0.3333333333333333,0.4444444444444444,0.5,0.5308848080133556,0.3715875430309823,0.3627924528301887,0.43214611872146125,0.34710743801652894,0.4600901352028043
426000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.17244415979505243,0.21660377358490565,1.0396347031963469,0.024793388429752067,0.6813219829744618
915000,0.5,0.3333333333333333,0.3333333333333333,0.24874791318864775,0.14098150668481307,0.3824150943396226,0.17178082191780822,0.4214876033057851,0.19939909864797198
795000,0.5,0.4444444444444444,0.3333333333333333,0.5517529215358932,0.08045792970939077,0.3333584905660377,0.09735159817351599,0.024793388429752067,0.6353530295443166
525000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4582637729549249,0.3168681450644464,0.38928301886792455,0.7481278538812786,0.08264462809917356,0.5332999499248874
1420000,0.5,0.4444444444444444,0.3333333333333333,0.3589315525876461,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
1250000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.27879799666110183,0.16367784805059643,0.582566037735849,0.13315068493150686,0.2892561983471074,0.10375563345017526
495000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5843071786310517,0.17244415979505243,0.21660377358490565,1.0396347031963469,0.024793388429752067,0.6813219829744618
469000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5492487479131887,0.17244415979505243,0.21660377358490565,1.0396347031963469,0.024793388429752067,0.6813219829744618
1710000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4674457429048414,0.04767432551437035,0.12830188679245283,0.04,0.2066115702479339,0.07070605908863295
766000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.46243739565943237,0.5667280441918181,0.33237735849056604,0.507579908675799,0.11570247933884298,0.20320480721081627
1840000,0.16666666666666666,0.3333333333333333,0.0,0.21869782971619364,0.37735169321911777,0.7729056603773585,0.09397260273972602,0.7355371900826446,0.04707060590886329
1212000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.6953255425709516,0.21135217356496677,0.654188679245283,0.3318721461187215,0.6611570247933884,0.13340010015022535
518000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5150250417362271,0.35153310383476105,0.3392452830188679,0.3364383561643836,1.0413223140495869,0.4351527290936405
1060000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5993322203672788,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
930000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.48330550918196996,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
2050000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.9065108514190318,0.05235769754223041,0.28037735849056605,0.040547945205479455,0.024793388429752067,0.4101151727591388
695000,0.5,0.4444444444444444,0.3333333333333333,0.4257095158597663,0.3168681450644464,0.38928301886792455,0.7481278538812786,0.08264462809917356,0.5332999499248874
435000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4732888146911519,0.13377631894964373,0.2852830188679245,0.25242009132420096,0.024793388429752067,0.7661492238357537
435000,0.3333333333333333,0.4444444444444444,0.5,0.46243739565943237,0.13377631894964373,0.2852830188679245,0.25242009132420096,0.024793388429752067,0.7661492238357537
960000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6527545909849749,0.15847410135297413,0.6659622641509434,0.14136986301369864,0.34710743801652894,0.20190285428142216
1400000,0.3333333333333333,0.3333333333333333,0.5,0.2045075125208681,0.32415339044111763,0.7336603773584905,0.11296803652968036,0.33884297520661155,0.0584877315973961
1059000,0.3333333333333333,0.4444444444444444,0.5,0.4590984974958264,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
750000,0.16666666666666666,0.3333333333333333,0.0,0.44908180300500833,0.23176687214794653,0.2018867924528302,0.16118721461187216,0.32231404958677684,0.18497746619929897
575000,0.3333333333333333,0.4444444444444444,0.0,0.6210350584307178,0.1011528300376271,0.42950943396226415,0.4452054794520548,0.2231404958677686,0.4382573860791187
375000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.38647746243739567,0.17244415979505243,0.21660377358490565,1.0396347031963469,0.024793388429752067,0.6813219829744618
2455000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.7621035058430717,0.06868945640861421,0.42067924528301887,0.1195433789954338,0.06611570247933884,0.18607911867801705
2155000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.503338898163606,0.0493955648066608,0.43049056603773583,0.052968036529680365,0.18181818181818182,0.1586379569354031
910000,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5826377295492488,0.31810903850772554,0.6002264150943396,0.9669406392694064,0.371900826446281,0.34401602403605414
871000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4682804674457429,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
1820000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6953255425709516,0.1184853094227844,0.4609056603773585,0.2867579908675799,0.6446280991735537,0.12098147220831247
1160000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2003338898163606,0.12593067008245937,0.6453584905660378,0.05406392694063927,0.2066115702479339,0.06599899849774662
1330000,0.16666666666666666,0.3333333333333333,0.0,0.19365609348914858,0.32415339044111763,0.7336603773584905,0.11296803652968036,0.33884297520661155,0.0584877315973961
840000,0.5,0.4444444444444444,0.3333333333333333,0.503338898163606,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
1865000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5843071786310517,0.3438875990713314,0.404,0.1082191780821918,0.18181818181818182,0.13079619429143716
1080000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5826377295492488,0.31810903850772554,0.6002264150943396,0.9669406392694064,0.371900826446281,0.34401602403605414
780000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4741235392320534,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
860000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.49081803005008345,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
1580000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.19616026711185308,0.32415339044111763,0.7336603773584905,0.11296803652968036,0.33884297520661155,0.0584877315973961
